f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.2731699354632385,-0.07510273666825212,-0.10335003879857331,-0.4728199566716873,-0.22270657251425208,-0.1759102401135766,-0.5528969922051482,-0.5439865052918679,-0.2506701379330395,-0.44973596253552606,-0.760159969004012,-0.307584441990894,-0.46483809511692836,-0.826599204232206,-0.03405658171540048,-0.5320658829236914,-1.2948457846384462,-0.14112474639109165,-0.507896753537123,-1.182277581412345,-0.2322370782176535,-0.4764315474919303,-0.9652586784212024,-0.28831437594958814,-0.3296032574663609,-0.9437738008790287,-0.025548100553959067,-0.3982483531159895,-1.474037032883577,-0.1105176826537937,-0.35621794324577216,-1.1904178109672952,-0.18332291306837065,-0.33047256629051464,-0.9775523517645583,-0.23194238938697295,-0.1989753849621473,-1.0085867625456935,-0.03557129954619957,-0.2566790813205934,-1.518643352590838,-0.09042431383532099,-0.23843102844658592,-1.3182449425295006,-0.1092301207966442,-0.21305498624989685,-1.0570588051168253,-0.12294188810561048,-0.041627057436517574,-0.9768672815254645,-0.05955307265636848,-0.09882134625644279,-1.34811903613956,-0.08413742225011656,-0.10635526077817019,-1.2807025788740858,-0.08978902839231605,-0.101980987964227,-1.116056459512934,-0.09839576819692658,E
0.0,0.0,0.0,-0.2366606534803044,-0.06248956254986272,-0.12934628888809782,-0.4268643768882526,-0.2643848064968603,-0.20569751378252163,-0.48516997304708775,-0.5883262878610501,-0.2745146188847986,-0.37515700040160793,-0.7818395343642606,-0.32239202907816966,-0.4157484255831618,-0.8576563105651863,-0.054958673341599595,-0.4518743206647825,-1.275366080274312,-0.1493244055266015,-0.40986777413357095,-1.1956124159225943,-0.22235127350284245,-0.37939154548001813,-1.0061972602315665,-0.26539804714905774,-0.27669652452344135,-0.9603345621173903,-0.034591359028648516,-0.3174445543038965,-1.4439521481258004,-0.11949774617519504,-0.27271379098488807,-1.2139674756686092,-0.18272248313178488,-0.2626099543759784,-0.9864042240605791,-0.21559631399461845,-0.14620297012768713,-0.9957599288550482,-0.03333857717752263,-0.1769715814607086,-1.4450885457463256,-0.10249093301704447,-0.16064764820078978,-1.2827168945863006,-0.12211753454009538,-0.15835078075023667,-1.0441565651122422,-0.12496536651889677,0.0021483770795740925,-0.9525618079534396,-0.04586758957908777,-0.03558224181082333,-1.2921970175422457,-0.09394148664683061,-0.038422221583645694,-1.2098643810825411,-0.10604056118792157,-0.047270787132967916,-1.0270448755581951,-0.10814213776748936,E
0.0,0.0,0.0,-0.24106856415157593,-0.06321801521572464,-0.12384727939547445,-0.4312644808570723,-0.3032762413970646,-0.19244500065033474,-0.4630526000806105,-0.6204911604158838,-0.2521385515160788,-0.34102769148111656,-0.7883164074680278,-0.28692099975973884,-0.39750572147825486,-0.880100457278402,-0.07064695416344328,-0.4049404343297082,-1.326203572585955,-0.15532569910242192,-0.34505887125188384,-1.1629031275700363,-0.2060249395621814,-0.3365055012029094,-0.9218873484226195,-0.2315839128163699,-0.2487688515552056,-0.96705660366148,-0.05399614625718191,-0.26978333149232014,-1.4657969526088428,-0.13679558524973823,-0.20727708906705564,-1.191078498149528,-0.1906312034371016,-0.21388236255627716,-0.9490411092341121,-0.21499294337917904,-0.11714477001183175,-0.9886585916917632,-0.05373331233266296,-0.132521701535978,-1.4253930560657877,-0.12511801135839648,-0.09471004355655692,-1.2260797670403132,-0.13965832118576063,-0.10479720286701337,-0.9884217464777881,-0.1377036522744156,0.024837543832108105,-0.9353930240571302,-0.06557033662841452,0.010919347891654893,-1.260551261436229,-0.11977852123795706,0.028826110708892665,-1.1611011519983596,-0.12992615477437006,0.012005289383473132,-0.9835029813636448,-0.12930489142707693,E
0.0,0.0,0.0,-0.22250676750143833,-0.12152969040666878,-0.13061807892416283,-0.39613612580102164,-0.3649672777614544,-0.20556833207452394,-0.3999380298908439,-0.6831234206604782,-0.2704174645638089,-0.27289267905522907,-0.7946793442101566,-0.31160032908053065,-0.33993977145006804,-0.9100386979016067,-0.07709786331926843,-0.3325783511883791,-1.3332678413274646,-0.1653948237513036,-0.2767846202100632,-1.1394296129175738,-0.22813803634322988,-0.27609280999302305,-0.9095185685288688,-0.2657614323772084,-0.19248754526371722,-0.979718357080076,-0.055682005339831114,-0.19948296739955293,-1.4404480652543639,-0.1381552574502062,-0.14155123764019303,-1.1423635749612013,-0.19907442465691894,-0.15379119164197305,-0.9268317550652783,-0.23551679954946825,-0.06770507512700182,-0.9990768347416062,-0.05172886711737174,-0.07777549194078451,-1.4113499425390732,-0.11692291516586585,-0.035578375147223756,-1.1949543772398161,-0.14028276462409842,-0.05113952687477976,-0.9601553884573325,-0.15146920230409258,0.06032025540208945,-0.9466895060562386,-0.061981877636532,0.038517042517695166,-1.2583762060579704,-0.11541268805729982,0.06423050918031582,-1.1465537321011383,-0.13681609917552523,0.04921695576058611,-0.9785130303820785,-0.14955453168801172,E
0.0,0.0,0.0,-0.23263087390561704,-0.10075992423662929,-0.10033602679976436,-0.4054601028659781,-0.39494610541647107,-0.15446230138788833,-0.3782259028498349,-0.7043195888743227,-0.1990600605091975,-0.24394885808440517,-0.739053363963395,-0.2174927231377088,-0.3360676258577692,-0.9122021231032953,-0.06649740395444102,-0.320283726482426,-1.3032735145364556,-0.13457024272873663,-0.27393472438235106,-1.0482652055022286,-0.1671391246052427,-0.2863813867503925,-0.8123618451983794,-0.18432678961928567,-0.19495235372581346,-0.9791723173627948,-0.056702316417758046,-0.1906077286194358,-1.4019817124991054,-0.1152668852876195,-0.138324896246905,-1.0833966337883045,-0.13471496385906206,-0.153075601121007,-0.8896187059646742,-0.14155198888185086,-0.07546355041945359,-0.979453841750054,-0.061298000427247624,-0.07077100809115477,-1.3611525825203872,-0.11340409560176651,-0.03192087725304079,-1.1104837373121048,-0.09646717790785476,-0.05285503068963514,-0.9011764550799447,-0.0803338217240975,0.049819963191324874,-0.903831464655455,-0.07753719951670439,0.052476380388771504,-1.1874452320754334,-0.12086684523206014,0.06656151469066153,-1.0298861204836676,-0.11042795027794589,0.03780145249557345,-0.8664011551437516,-0.09857921198416741,E
0.0,0.0,0.0,-0.2277205852531551,-0.09593966396381656,-0.15288256447524506,-0.38087363719405404,-0.37027230634920705,-0.24345221046219453,-0.35447575214669336,-0.6510619065962727,-0.31431348792575287,-0.22300449254188887,-0.7453559126916278,-0.3582122565315888,-0.3180256442531175,-0.9157176808445258,-0.17311472181072515,-0.2859203206712129,-1.3663780176878455,-0.2650649031381881,-0.23717895267822312,-1.0921717629692402,-0.30283999887371615,-0.24867713611901496,-0.8497487932013523,-0.3229073137261869,-0.16132136069557923,-0.976318305895093,-0.14414570460982276,-0.14056855341308688,-1.4565421699105257,-0.22700533101942863,-0.09101197306842214,-1.1004026705118009,-0.25952238146734247,-0.10727075862479064,-0.8975930705801924,-0.2792073200736919,-0.03155645360147763,-0.9895268881560706,-0.12860307120349043,-0.021648469787412847,-1.3973941699642713,-0.19681952012682458,0.013344252637752617,-1.1049421537150548,-0.19051287076152398,-0.011973743814119277,-0.8991037721264934,-0.18602792347946076,0.08742932304874013,-0.9338732334754921,-0.12739578336384572,0.08966526606527567,-1.2216817525659276,-0.17908554236509397,0.10939578515785742,-1.0276293184278442,-0.1767893509904511,0.08118991382631492,-0.8589712845853956,-0.17578076372345824,E
0.0,0.0,0.0,-0.21458154125043574,-0.09431642207107001,-0.12607799330935224,-0.38526881944108593,-0.34679979400583577,-0.20373263161582347,-0.39593208075838443,-0.643827653658901,-0.271240739219205,-0.27977561987263033,-0.7507299818183373,-0.31444784054972164,-0.3709271216762117,-0.8984594905592734,-0.10332957524388293,-0.3768597936723162,-1.3341502045851865,-0.19535155241826022,-0.32052003497299364,-1.119035579596823,-0.2486187913702688,-0.3151616972421566,-0.89240306698115,-0.27911081428802553,-0.224532966544668,-0.9704268528853465,-0.08863785948280427,-0.2334364697885989,-1.4477975228175695,-0.1677878046153573,-0.17565505804404719,-1.1434693775312161,-0.20876983994091672,-0.18411511811907688,-0.9506961439205878,-0.23255754488019104,-0.10017241039455589,-0.9859026757256035,-0.09023032650529221,-0.1053710345451805,-1.4098922545892945,-0.15903001687605528,-0.06556877091219639,-1.1878829741531494,-0.16478651474498,-0.07888317189043903,-0.9794377132709433,-0.1644614685223373,0.028504643244609933,-0.9280887395268033,-0.10471164970295047,0.02039151068156496,-1.2495120552779524,-0.15740037314633554,0.03974012341551733,-1.1261182422557487,-0.16383327389304753,0.019029714426442034,-0.967030030614801,-0.16668641884071947,E
0.0,0.0,0.0,-0.2454630111799763,-0.06615340092003051,-0.11310368085105182,-0.4451135620891458,-0.3214633323993348,-0.1621309898289497,-0.45114575152979175,-0.6502065403675578,-0.20069014088409712,-0.3212582613616096,-0.754379994665549,-0.21724672005709797,-0.4129039522936347,-0.8800502179580594,-0.04652965667044475,-0.42868798630285154,-1.3199666480633159,-0.10965692049609108,-0.36868028061895536,-1.1813466714306333,-0.157356688873808,-0.3607451138596187,-0.9525736928388108,-0.18859104107728455,-0.2601860000339447,-0.9652044305347045,-0.026146752427652985,-0.29329692775703253,-1.4455809960802122,-0.0898961063586346,-0.22966435013525835,-1.204543101950378,-0.14630660348554422,-0.23459863429119313,-0.9697941017342339,-0.1800624372038747,-0.13295126902423868,-0.9895941346106275,-0.021039409872471743,-0.1598851996552198,-1.4077936588370736,-0.07805274198376405,-0.1185889828657269,-1.247017672719838,-0.10590947400071404,-0.1223250202734131,-1.0049305813335114,-0.11902755709381226,0.006231117123460647,-0.9459333112620298,-0.02777785429491591,-0.023786485131858458,-1.2595056505492412,-0.08713744746313067,-0.0017055123394260831,-1.194004615412559,-0.11795353044455661,-0.007395136608636699,-1.0302994191658768,-0.13506113747057474,E
0.0,0.0,0.0,-0.24333770658008694,-0.1152843430496643,-0.12557192657642777,-0.41413558260345235,-0.3807907534313038,-0.19382503662824213,-0.4118371701602199,-0.714769448024304,-0.25710354677540603,-0.28617750607538456,-0.8311567592074212,-0.2988020454972916,-0.3684891733190297,-0.9078124823171881,-0.048420268349316065,-0.37186609970926987,-1.378365137921096,-0.1366367959392963,-0.3330306029736994,-1.1783036115771794,-0.20637946810941257,-0.32847172423861487,-0.9467680013241613,-0.2493436290887939,-0.2159270933186052,-0.9759255429621491,-0.03073800522176118,-0.23690878528846274,-1.503371566036985,-0.11393205004650957,-0.19412239148770033,-1.1995550023044397,-0.18020936021247444,-0.19375192461718788,-0.9660575760250621,-0.21953573257853898,-0.08652678195548481,-1.000068852048489,-0.032537671721620635,-0.10529017002391271,-1.4678410385453338,-0.09833511020180015,-0.07706104422302866,-1.2590853462136933,-0.12726393843940842,-0.0801734718840183,-1.011094879309181,-0.14134019505138531,0.05421268268786525,-0.9474674753812707,-0.04880879477705949,0.037949805454094966,-1.2914439970738592,-0.09164853278553771,0.04504517359699765,-1.2195350564191598,-0.1127181421232575,0.025590322325640597,-1.068052474154853,-0.1287743358056441,E
0.0,0.0,0.0,-0.2500933121153887,-0.09181650814772731,-0.11805419850571977,-0.4488481642299253,-0.2931634479653536,-0.19306162338604937,-0.49505532620824627,-0.6149930132940175,-0.26575475518599845,-0.37013921975318614,-0.7603686945677839,-0.3179767538013207,-0.4201593068518855,-0.8629057497800973,-0.03837891898663315,-0.45042380067221144,-1.2932572408242078,-0.1369818788758347,-0.4006193327493213,-1.1432647886081768,-0.2160698778224994,-0.3759294302507126,-0.9280202750897707,-0.2635008567079908,-0.28045397154017343,-0.9594612222022505,-0.027923698492628952,-0.310814083012796,-1.4539159928407712,-0.11158623967762374,-0.25771779247574006,-1.1866982167416527,-0.1731092125404307,-0.2499023507868766,-0.96764379183976,-0.20819549702919374,-0.15396250261890823,-0.9928887698786351,-0.0380218553780905,-0.17455564077714059,-1.4455901337128574,-0.10275893582731471,-0.14355031563357668,-1.2544551043652938,-0.11783970948124495,-0.13992232436792673,-1.0183748468688598,-0.12101957861927982,-0.011651380800052515,-0.9401498811393468,-0.06279456714720537,-0.041625185998353485,-1.2806992731718645,-0.10142942408511553,-0.032694935635578966,-1.2024000599243791,-0.10682411586259417,-0.03948680268553081,-1.0472627478698036,-0.1088341242579262,E
0.0,0.0,0.0,-0.2666834421415682,-0.045380108996905685,-0.12446930234288661,-0.48002259942844355,-0.20785736401835225,-0.2030571947771121,-0.5653808160742265,-0.5315034043391852,-0.27913505532305527,-0.452929267546235,-0.7455434644553505,-0.3340896795178421,-0.49924038042728885,-0.8004609162148515,-0.0446357284782817,-0.5624090822972793,-1.2700622786175078,-0.15104337946942212,-0.5169061938507563,-1.151935051287245,-0.2337378874907486,-0.47817649115722,-0.9276735283816603,-0.2815219121145131,-0.3572705322783653,-0.9334930387454137,-0.030797944401973212,-0.428060981948817,-1.4769586063683522,-0.12248097270230351,-0.3697551707020368,-1.2087042055854582,-0.191132406352797,-0.3447514449443695,-0.9807141033987508,-0.22951671823550202,-0.22454476950158433,-0.9989555375032776,-0.037645884474385466,-0.28104952105218045,-1.4995856517487762,-0.10733044499398676,-0.25429213965441627,-1.3126446649998735,-0.1246414088780403,-0.23130293906289115,-1.0557257223244492,-0.12806967352666465,-0.06521355385462316,-0.9769307591832664,-0.05926180741119307,-0.12019165925110538,-1.345724451965099,-0.09757289235671443,-0.11793628614782431,-1.2920436277557,-0.10469195657871802,-0.11559788233760783,-1.1367424929639816,-0.10769209414470667,E
0.0,0.0,0.0,-0.28786111557284655,-0.015570617545433152,-0.11590752751113378,-0.5136092071436714,-0.17867356465514417,-0.1936148766600482,-0.6006807615951084,-0.49690225973517704,-0.2723116465773995,-0.49473676728587185,-0.7240408504386294,-0.331472646866333,-0.5229459889197408,-0.7758268729722712,-0.053052428642971966,-0.6138003550147235,-1.2512904750490272,-0.15794335303353657,-0.5775350079946001,-1.1257846624771675,-0.23699878403127586,-0.5331032469344104,-0.9008296979369893,-0.2835996977268896,-0.3906513300214642,-0.919333963946417,-0.047080793186067116,-0.4915042098153873,-1.4535225582529754,-0.1396132431387492,-0.4295960075990161,-1.187945844867107,-0.2074586109628028,-0.3879547575720651,-0.9653607486508853,-0.24833499356868383,-0.26267487323981975,-0.9987009195159998,-0.060240044815177085,-0.35350724105884,-1.5212209147944673,-0.1308499307771388,-0.31500906902852627,-1.32217085248109,-0.15109505190722125,-0.27177651128229036,-1.056209317902878,-0.1602554573034666,-0.10464669057545006,-0.9976808237867403,-0.08761008052810287,-0.17913642027235444,-1.378593308947821,-0.13103605217025874,-0.1726145259974822,-1.2973731472654002,-0.14134159417180026,-0.15881893150302048,-1.109768133932495,-0.14895875733855374,E
0.0,0.0,0.0,-0.28342761339272743,0.03110964942299972,-0.11009817825462169,-0.5281345865235607,-0.1429991410078339,-0.18179153782452337,-0.6323484257311698,-0.4753098344504547,-0.25994323857906027,-0.5124951356512963,-0.6935726222395885,-0.32161183417378214,-0.536525985514012,-0.7591836720535511,-0.021595065204381595,-0.6501848790094779,-1.2014501195095941,-0.13855122923386962,-0.6342718830119256,-1.1692260269835693,-0.23022887788063667,-0.5791453887598579,-1.0071004797046479,-0.2832730731870806,-0.41071847027781605,-0.9114669584520135,-0.023201763357256117,-0.5328501111506653,-1.4446251803429269,-0.13689667977337752,-0.4827889693874538,-1.2320478402558566,-0.21543084645012822,-0.422735981065249,-0.9986520176515684,-0.25267051027492926,-0.2831054976188317,-0.9982858009206547,-0.046999644513646265,-0.3850260870614995,-1.5301364890318692,-0.132906725769139,-0.3622527104326784,-1.3599994665476185,-0.15621163253468942,-0.31009021766344225,-1.102011698796391,-0.15629356756864263,-0.12173056054753592,-1.0135620148563982,-0.08551048862655018,-0.20822862814975815,-1.4102116838865608,-0.13806865153190462,-0.21810187889190555,-1.3573598156844775,-0.15478498147412578,-0.2024695795261847,-1.1809799749569314,-0.1599852534659878,E
0.0,0.0,0.0,-0.27923261465938665,0.03311246114501478,-0.07491256512663223,-0.5148183803785151,-0.11333061122341843,-0.12023003495818425,-0.617430424688197,-0.3870948601504006,-0.17674414846401307,-0.5289372133140249,-0.5992582416117673,-0.217191492103177,-0.47974353457812663,-0.7639951868313489,0.07478207231339405,-0.6069965836566208,-1.123667718262835,-0.02200661412948541,-0.6458748222228312,-1.0687383321659032,-0.11297284324121837,-0.6132768410134032,-0.8815316911050515,-0.16012008406438208,-0.3780652282824382,-0.9230324461161328,0.07125858952165956,-0.5144772731335507,-1.3322703034333336,-0.0074235807579918715,-0.5599862731953087,-1.2290094036067154,-0.06981134875998042,-0.5331279147193312,-1.022296063934842,-0.0931532378550653,-0.27135050013938294,-1.0170244065126648,0.04088690619826178,-0.39310887218283075,-1.4274548862680678,-0.02905846169293677,-0.4558575702261984,-1.3687845967490884,-0.054093893737708953,-0.4311070916446083,-1.1741476751451485,-0.049669733357826616,-0.12752900452644053,-1.0376202051151844,-0.0012586270658662428,-0.2381235535048966,-1.3663138401390984,-0.04434931486641205,-0.2983930377338536,-1.3573283736719992,-0.0527669446603126,-0.2952596434960195,-1.2373718560148301,-0.04455003643336682,E
0.0,0.0,0.0,-0.27089240419162003,0.11148673413663784,-0.08458559463131164,-0.4872364866684744,-0.049097668536243255,-0.13029060936871534,-0.6035996290307692,-0.2850032871109457,-0.1874239612727713,-0.5969878389941549,-0.48791795578266317,-0.225870971384636,-0.5226772795462434,-0.7131999510847737,0.029748634050616632,-0.6889577595891205,-1.0575260593605937,-0.08191492830762251,-0.6645155996148284,-0.9224767699508449,-0.16624495557470326,-0.5779221000866996,-0.7247282896741047,-0.20556725163680703,-0.4260344016983882,-0.904512965501298,0.01873456189891074,-0.6174619718428221,-1.390641285880266,-0.1010174396037367,-0.5896604880587257,-1.1472998091846582,-0.16096589542101666,-0.49427680677205316,-0.8933275609390373,-0.1657650014414803,-0.31058275635192467,-1.041120579388947,-0.016572759236377608,-0.47631061956336573,-1.534418805310905,-0.11501075397950869,-0.47536796338954296,-1.3263198026169094,-0.12804745929379854,-0.3980785884376519,-1.0762968860021183,-0.10295468006284363,-0.15793605753277515,-1.111974121902293,-0.06425807593100946,-0.2896003626496679,-1.4708565057675511,-0.12540573547476577,-0.3246377360760304,-1.3826658244586152,-0.12977903785458933,-0.2962458778925789,-1.1994378783842055,-0.11157770210322179,E
0.0,0.0,0.0,-0.24510399614407324,0.0692596983167341,-0.07028026935509997,-0.4536038528027339,-0.14712783367404603,-0.10438139392268313,-0.5551436377710064,-0.4048200649976483,-0.1519824206465116,-0.5191940306339068,-0.5770943588519364,-0.18174094082930745,-0.4439455769204748,-0.804928186976612,0.03366905324359278,-0.5630288984910372,-1.2201986930938846,-0.06487068669460935,-0.5933545291291153,-1.1206106045823996,-0.1294362605363308,-0.5371684030217265,-0.9485391381435571,-0.15665853254652373,-0.34779175668820095,-0.9373851825446788,0.018705975660580063,-0.47603232213263014,-1.4657911307690308,-0.09606314151347195,-0.5128832694679598,-1.249744921444209,-0.1382316359824495,-0.4423212328739898,-1.0107705905594346,-0.1280043740087321,-0.23162442415925277,-1.0331557693440274,-0.019290862761262746,-0.34278419616095024,-1.5776371700207776,-0.11154049239561085,-0.39555192143999623,-1.4027309489898743,-0.11415266071526858,-0.34027696645148403,-1.1697776258204104,-0.08081021481159821,-0.08596208755071784,-1.074438737168052,-0.06920487227564118,-0.1784860559246009,-1.4682083299420494,-0.12535630989329238,-0.24969210405706913,-1.39536310514598,-0.1270589132422931,-0.23365511292579716,-1.2065851101381448,-0.10612946527967436,E
0.0,0.0,0.0,-0.21322957266562556,0.037879181818568246,-0.07080312273140349,-0.4153455708178869,-0.23065280258779897,-0.10211704641925937,-0.4938409621306249,-0.524203102705464,-0.14406881175064057,-0.43002122650427027,-0.6178999933833201,-0.1697865401784431,-0.3785532315574168,-0.8428485912398013,0.04039493743668614,-0.48869588133463693,-1.199050771218941,-0.04317283420540666,-0.5314874165210323,-1.0693580800041893,-0.09496498451538897,-0.49115510480260494,-0.9359754989314668,-0.11995214881279653,-0.2937268573474884,-0.9555752263858868,0.024505509387268646,-0.4006705401128481,-1.436785237421352,-0.07445528910603323,-0.46155270717468244,-1.2106460501035843,-0.09659036568578219,-0.41720653089382537,-1.0242875503450484,-0.07768036373702708,-0.19674631468559112,-1.0095948639170271,-0.015020000242067323,-0.2844897893210072,-1.5286668697840866,-0.10776843046163274,-0.35319992584546306,-1.3048157391685602,-0.09057485188756526,-0.3203498126608086,-1.0946010765088376,-0.04433507978618623,-0.07917654285558282,-0.9895698366576701,-0.06603442230214478,-0.17780891121101275,-1.3761492348865854,-0.11772860190370882,-0.25008409756987415,-1.2402948525963364,-0.10098849612174889,-0.230634365638136,-1.0444838224928004,-0.06943980405102897,E
0.0,0.0,0.0,-0.18915152081668685,-0.0008104217839514798,-0.04346740481403379,-0.3443441898671212,-0.2926661642351959,-0.059737594387680504,-0.4171453484549506,-0.5334073233364665,-0.09592271148421597,-0.45702773985769385,-0.6194826019774584,-0.11915675075344673,-0.3576368532249913,-0.881860117872707,0.0803200717502779,-0.46335035738654895,-1.275124503828823,0.001168842920913971,-0.5428872090652992,-1.1458056613862635,-0.04411635734497953,-0.5303906812099327,-0.9543311046226303,-0.05824307257353939,-0.29080072221220077,-0.9554535157044634,0.05043331526722251,-0.4015593040070789,-1.4397053522256649,-0.044713716016693904,-0.4890402661590166,-1.206322060987663,-0.06423750247024496,-0.4581764867613879,-0.9933892208775938,-0.038831921363587846,-0.2074731717030144,-0.9924425743493315,-0.0035213753667467994,-0.29878393957702837,-1.5197627873420227,-0.09580478652845158,-0.38955493133229757,-1.292757527088189,-0.08488280711303861,-0.36620826132902584,-1.0621264374640627,-0.04035780715735961,-0.10653864514457663,-0.976749887861157,-0.06697515624827702,-0.21920127078353377,-1.348549929624162,-0.12623121090084682,-0.3056586713767877,-1.2075195111235657,-0.11716236241362071,-0.29167579302735064,-1.0025422538036042,-0.08800716455480713,E
0.0,0.0,0.0,-0.2005985481585622,-0.035844878699536,-0.03036941939514627,-0.3595020857147022,-0.31385634561217585,-0.04400986595546043,-0.4185642199734551,-0.5774843248831626,-0.07741841993030792,-0.3988074102394731,-0.6369191902250818,-0.1001484509318079,-0.34157229073492706,-0.8775431584628535,0.06952147758206999,-0.42453953507487424,-1.2606217569556266,-0.0008402378978489245,-0.4988596520156634,-1.1313040069165798,-0.04893235495395136,-0.4992624586888122,-0.9535332783920893,-0.0712884604417115,-0.26951736411531296,-0.9622054974263184,0.03899963029189931,-0.3592661556008279,-1.4134633617111978,-0.04332883859240903,-0.43428127646098463,-1.1789686268513502,-0.06747155013097811,-0.41246695265116967,-0.964636292538963,-0.05615142889304631,-0.18556034070206673,-1.0068328608659851,-0.010066082484771114,-0.2728295974331139,-1.4642525432822782,-0.08298749114829454,-0.33512924005809974,-1.2352785180917252,-0.06940885637016375,-0.31032268720789785,-1.0112775862280652,-0.034649092067658614,-0.08247641071143237,-0.9956182061290964,-0.06762550707609864,-0.16634502907618146,-1.3570729022617725,-0.1031559325928288,-0.22802563012906985,-1.2199203751020213,-0.0824440682024389,-0.2125037384414497,-1.0189241417136332,-0.05487735386066811,E
0.0,0.0,0.0,-0.21840057402936355,-0.0059086439350476945,-0.042072398720437845,-0.39832392725992727,-0.2734990360437084,-0.05769846793407786,-0.45547447817841935,-0.5612507103205813,-0.0911381195550179,-0.40114461153806386,-0.6821139229545155,-0.11476101986338853,-0.3345577390047253,-0.8629856035316936,0.059131459184541525,-0.4068092058959685,-1.2194963702384907,-0.01382392257302254,-0.4471562109221097,-1.0862422996301713,-0.07082143444138954,-0.41669210607818447,-0.9050781883444516,-0.1010288629117848,-0.24845018764417323,-0.9680382626230287,0.034269904542662655,-0.33104356802187535,-1.4100095455889277,-0.048896715418306196,-0.3883706350327667,-1.2098608784416538,-0.08470302709399027,-0.3582346928998929,-1.0008343808787643,-0.08441450903972356,-0.15490852169741803,-1.032974173712397,-0.009936225985309582,-0.24077866963329395,-1.4612773940061943,-0.08554349739102839,-0.29194396720335697,-1.2579911711825256,-0.08842358612333778,-0.2599730438135865,-1.0373007475043134,-0.06622424432846381,-0.0439978151865893,-1.0379027602826012,-0.06370122549723649,-0.12199162927319879,-1.3812199853106293,-0.1074910491637156,-0.17430513901191702,-1.255766067922225,-0.10163219777416554,-0.15871440874875936,-1.0611055505044615,-0.0848775332612483,E
0.0,0.0,0.0,-0.22689318891095278,-0.05865215728681586,-0.08644522035680731,-0.3933734035722584,-0.3495286976429832,-0.13419604463373064,-0.4300292850900783,-0.6586369713924611,-0.19012964534592056,-0.3387444511514238,-0.7985044378850865,-0.23184891916873615,-0.3066492969677065,-0.9118396768593163,0.0012537112771641643,-0.32926792465244814,-1.3330119597179106,-0.09904114781729345,-0.3755569305225566,-1.2742749729834704,-0.17664514625280886,-0.36586913830402124,-1.078914370903577,-0.21654779072225303,-0.19695755009390126,-0.9804003175784078,-0.004789650630832534,-0.21908201258375182,-1.481719731852329,-0.10409381862265886,-0.28050741955829983,-1.3406288362150767,-0.16072040354760944,-0.27015943879737997,-1.1162212847694344,-0.17689968508940077,-0.08768523771112759,-0.998991970199496,-0.03277384554708612,-0.09961387384611466,-1.4871969538455667,-0.11459148801303254,-0.16092253934274156,-1.3911642291883686,-0.14215480568543443,-0.14894233228959555,-1.169131700301333,-0.14006302764257106,0.037666563793801525,-0.9557002714787816,-0.0727298219031332,0.005035368291048384,-1.320597506682878,-0.12053384972845743,-0.047508664817063125,-1.2989347587579543,-0.1347880666557027,-0.05005247104645894,-1.1351662587723739,-0.13483248429702824,E
0.0,0.0,0.0,-0.23444506731841555,-0.07016805507057772,-0.08792907567220559,-0.3927976696942181,-0.35352560991974497,-0.14170554073802677,-0.4265246559590518,-0.6550915839541472,-0.1995959948979543,-0.3175127490322885,-0.7822574258105579,-0.24116849151285955,-0.30900006322960705,-0.9242721438462277,-0.009422815108881861,-0.3246173316867906,-1.335495485272459,-0.10487035089751631,-0.32953652073274375,-1.2696341505053734,-0.17828144267565,-0.3228903998168429,-1.0742640139964905,-0.21644903266599802,-0.1820491467030274,-0.9832386192742895,-0.009996286925080812,-0.2057519882055212,-1.4511524179542068,-0.09452494752512489,-0.2117763315111722,-1.3025674188960925,-0.1490497839583687,-0.203103067739133,-1.091382748069971,-0.17052575263260736,-0.05892253209629382,-0.9815308527203777,-0.03042173318525478,-0.06203169393777234,-1.442111317009393,-0.09948305756333131,-0.08371519560565671,-1.3357449081711545,-0.11784059830802589,-0.08120727710724678,-1.123438108091132,-0.11491313906326793,0.08204178972549497,-0.9084142137776793,-0.06223271617608283,0.07056190231511512,-1.2528947527942889,-0.10893339789712368,0.041496742280895574,-1.2319237901975957,-0.12122161673509556,0.027325633813734016,-1.0944752087074754,-0.1201869891272209,E
